unix_time,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
56,0,0,0,0,0,0,0,0.011480415673706376,0.3935924965782925,0.5752217797059337,0.0953045958694007,0.00019926749269684644,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,3.4190980364028682,1.8541533245178208,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0,0,0,0,0.21426759527332095,0.3563643749869021,0.1661537182334944,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0.22381114136937774,1.2659201895772803,3.7385160455243707,3.1650685425264804,1.9659667296053789,0.9248268876205307,0.08186518208877833,0.7058641126069823,0.5829419883201021,0.4126602564102564,0,0,0,0,0,0
60,0,0,0,0,0,0,0,0.8917074795190537,1.3675864825499926,2.1889722602244155,6.448083022937986,2.7031412499560368,1.5758098808660403,0.14081898957143119,0,0,0,0,0,0
61,0,0,0,0,0,0,0,0,0.015263150322027224,0.015263150322027224,0.6765928796632202,5.349202680739774,2.233221548784118,1.9657025023676638,0.6522255489772378,0,0,0,0,0
62,0,0,0,0,0,0,0,0,0,0,0.17971327215877764,1.804323094425852,7.105781587344092,1.5716054129882913,1.0713771042660207,1.0212186154116434,0.006233507705314351,0,0,0
63,0,0,0,0,0,0,0,0,0,0,0,0,1.7637210965250931,6.341851722643633,3.607441291364519,0.9681854505023705,0.027682887953158514,0.006598489114434633,0,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0.29166666666666663,0.7966540741004449,6.589650575703039,4.431492452610717,1.0216286444749791,0.5271004690589234,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2612841096212656,0.5072776993648553,0.24599358974358979,0,0.5758521541233188,0,0
