unix_time,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
56,0,0,0,0,0,0,0.007647372905633099,0,0.26030138798059155,0.25069567852327684,0,0,0,0,0,0,0,0,0,0
57,0,0,0,0,0,0,0,3.662995566497657,0.7286170142436416,0,0,0,0,0,0,0,0,0,0,0
58,0,0,0,0.00801282051282045,0.00801282051282045,0.2459935897435878,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,0,0,0,0,0.21910892228167198,1.0907508161574506,1.7573216431136025,1.7826562747569386,1.8679698506179205,1.2205240269939313,0.5586568633557649,0.5986070693470793,0.8559815904870176,0.25737452113993836,0.24794055887578742,0,0,0,0,0
60,0,0,0,0,0,0,0.9784285510869818,0.5211089272651528,1.2117276217333404,1.9485134734480927,7.680548769300802,2.1400951175220246,2.2201736852987004,0.5758171149817548,0.1491070216445359,0.14228130951457654,0.14228130951457654,0.14228130951457654,0,0
61,0,0,0,0,0,0,0,0,0.5050554488067269,0.031449588877475766,1.95799236346442,6.8236476439387985,1.498143681326225,0.6158753034434923,0.390221868390364,0.1422813095145765,0.1422813095145765,0.1422813095145765,0,0
62,0,0,0,0,0,0,0,0,0,0.45910497167606984,1.747142037446735,1.8344248296991126,7.723651822203513,3.7742256171851185,1.2940066887302282,0.5882897839163346,0.16928669317467082,0.1422813095145765,0,0
63,0,0,0,0,0,0,0,0,0,0.00029671891194361867,0.00029671891194361867,0.8335159377664709,1.3539908588812994,9.537875401387199,3.0152214726384057,1.2464675293364629,0.7228635986027776,1.2231214683577103,0.1856106408706167,0
64,0,0,0,0,0,0,0,0,0,0,0,0.2421049362202777,1.1931920268057488,1.989741816313268,7.594293616095868,2.7399467887274933,1.2841049721692939,0.0013733021803239048,0,0
65,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46941896024464824,0.4694189602446483,1.439967942283385,1.445987168497643,0.4694189602446483,0,0
