unix_time,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
14,0,0,0,0,0,0,0,0,0,0,0,0.863233674215625,0,0,0,0.4950125,0.3620854808153241,0,0,0
15,0,0,0,0,0,0,0,0,0,0,0.42325,0.7354762771455522,0,0.4634694154436149,0,0.22214535833333335,0.712536074262057,0.13141154892209295,0.45911278284414914,0.15838507290541762
16,0.45618286782145834,0.45618286782145834,0,0,0,0,0,0.5899722103458445,0,0.7391073853559028,0.15790450275093493,2.1392801475336185,0,1.604906524617871,0.11938573334579218,0.8668106279914805,2.5977034865174877,0.7460800370247254,0.6152905616643818,0.1267080583243341
17,0.5833333333333333,0.5833333333333333,0,0,0,0,0,0.7700906569386549,0,0.8893987969467015,0.7388090109418954,3.9570740815752323,0,4.701633791886431,0.34754757375637646,0.846708226302685,2.6699751137286776,0.8484475832617291,0.6108754499300049,0.1013664466594673
18,0.4666666666666667,0.4666666666666667,0,0,0,0,0,0.4666666666666667,0,0.4666666666666667,0.5337088660997221,2.7282236481903888,0,3.4606614267920732,0.07640686934130701,0.6133333333333334,1.6800846934870683,0.5510117374302981,0.48870035994400396,0
19,0.3733333333333334,0.3733333333333334,0,0,0,0,0,0.3733333333333334,0,0.3733333333333334,0.2,1.8275246357333337,0,2.3664805704533336,0,0.4906666666666668,1.1413333333333335,0.32000000000000006,0.3306666666666668,0
20,0.29866666666666675,0.29866666666666675,0,0,0,0,0,0.29866666666666675,0,0.29866666666666675,0.16000000000000003,1.324022601386667,0,1.663649268053334,0,0.3925333333333334,0.913066666666667,0.25600000000000006,0.2645333333333334,0
21,0.2389333333333334,0.2389333333333334,0,0,0,0,0,0.2389333333333334,0,0.2389333333333334,0.12800000000000003,0.6400000000000002,0,1.1520000000000004,0,0.20480000000000007,0.6212266666666669,0.20480000000000007,0.21162666666666674,0
