unix_time,S0,S1,S2,S3,S4,S5,S6,S7,S8,S9,F0,F1,F2,F3,F4,F5,F6,F7,F8,F9
23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09129020601684557,0,0,0,0,0
24,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3038259200863518,3.1923326828988867,3.73406950879835,1.227361679867289,1.0,0,0
25,0,0,0,0,0,0,0,0,0,0,0,0,0.019051247856734614,1.7762531305514166,2.4233935085475413,0,0.9803921568627451,0,0,0
26,0,0,0,0,0,0,0,0,0,0,0,0,0.9853187506158243,0.4926593753079121,0,0,0,0,0,0
